id,date,user,pc,activity
{I3H8-O2RE08AC-4919NTYB},01/19/2010 17:44:58,DTAA/BCJ0800,PC-2703,Disconnect
{D3Q1-I9UE35HS-4693YFTF},01/19/2010 17:46:34,DTAA/QKR0651,PC-4881,Disconnect
{M1U7-S2RP98NV-9814LQWO},01/19/2010 17:47:03,DTAA/CGM0343,PC-3039,Disconnect
{G5Q0-N4EE70UX-2497WTPD},01/19/2010 17:52:30,DTAA/EDH0146,PC-3973,Disconnect
{B8A6-V6IC86PN-0506RCWN},01/19/2010 17:57:16,DTAA/MCM0346,PC-2974,Connect
{W3E0-W2YP63PN-5490FGVP},01/19/2010 18:04:42,DTAA/KGS0398,PC-1620,Disconnect
{A1T9-N8CQ70ZV-9183PMZE},01/19/2010 18:08:38,DTAA/MCM0346,PC-2974,Disconnect
{D9X8-J7MW11FU-5569BLWR},01/19/2010 18:15:39,DTAA/SJH0588,PC-2512,Disconnect
{R6S8-B0XN20VR-5014GDMQ},01/19/2010 18:25:24,DTAA/AMA0191,PC-4736,Connect
{C9H4-I0DN82QA-2479IQBX},01/19/2010 18:26:24,DTAA/AMA0191,PC-4736,Disconnect
{V4A5-S8RE77MU-3897GOGO},01/19/2010 18:36:21,DTAA/BPC0533,PC-1229,Disconnect
{B1N3-Z0EA05SL-9085MINU},01/19/2010 18:55:08,DTAA/AFH0331,PC-0850,Disconnect
{T5O5-U7RV68GP-4056LGVS},01/19/2010 19:07:37,DTAA/LCK0666,PC-3245,Disconnect
{W8T3-Y3IU22HD-9590JPXD},01/19/2010 19:22:54,DTAA/VNM0127,PC-3456,Connect
{K6R1-I0QB50TJ-0165NBZW},01/19/2010 19:37:38,DTAA/VNM0127,PC-3456,Disconnect
{V6U4-Q3PG64MI-6262FHYB},01/19/2010 19:43:46,DTAA/AJB0016,PC-1116,Disconnect
{N1Q3-E1DR53JL-8704YZBD},01/19/2010 23:22:27,DTAA/DFZ0063,PC-4442,Connect
{X5Q7-J8UQ19IF-9798FIGW},01/19/2010 23:51:05,DTAA/HCG0731,PC-4643,Connect
{J7E2-P2UG03MV-6342PNCV},01/20/2010 00:37:17,DTAA/HCG0731,PC-4643,Disconnect
{D9A5-J5BK78AB-6230FJFG},01/20/2010 01:38:19,DTAA/JMM0759,PC-3490,Connect
{Z6K0-H8WK29KT-9424LGPG},01/20/2010 03:24:31,DTAA/DFZ0063,PC-4442,Disconnect
{V1B9-U9SP12DO-1727WKOX},01/20/2010 03:48:18,DTAA/JMM0759,PC-3490,Disconnect
{E7G2-W0MJ53PF-1533PRYZ},01/20/2010 04:32:16,DTAA/ABS0726,PC-3698,Connect
{E2P7-T0YV32SM-3499ADEN},01/20/2010 04:49:50,DTAA/ABS0726,PC-3698,Disconnect
{O3G0-T3QV93SV-5951FBQU},01/20/2010 05:42:37,DTAA/CWG0305,PC-1107,Connect
{L6N8-N9GR80JN-7470IKNK},01/20/2010 06:13:04,DTAA/CWG0305,PC-1107,Disconnect
{Q2I6-K1WL16JB-0979PYNB},01/20/2010 06:53:29,DTAA/CSC0297,PC-2848,Connect
{W8R1-I3DA13KA-8527VLSI},01/20/2010 07:30:08,DTAA/JCS0873,PC-1560,Connect
{C2S3-H2JW60QR-3272ZTZO},01/20/2010 07:51:07,DTAA/IRC0991,PC-1118,Connect
{O9O9-B0PW12EX-2993KYVR},01/20/2010 08:08:24,DTAA/JZO0727,PC-2134,Connect
{P4P6-V0VO47RF-8237EOCN},01/20/2010 08:09:35,DTAA/AFN0918,PC-3425,Connect
{Z8B4-G6HR28MG-4647GZTE},01/20/2010 08:10:11,DTAA/JMS0793,PC-3179,Connect
{R1K0-D0FR75NU-4212LVUV},01/20/2010 08:11:47,DTAA/RQH0770,PC-4225,Connect
{H7J4-K6DV47BO-0007IZJG},01/20/2010 08:16:53,DTAA/WOT0549,PC-0304,Connect
{F8Q5-H7AB22JE-4341IKRF},01/20/2010 08:18:06,DTAA/NNB0443,PC-4625,Connect
{I1J0-L1UG61CC-5954RGJL},01/20/2010 08:19:54,DTAA/MIK0034,PC-0845,Connect
{H2U3-Y6RJ02JH-0229NKOW},01/20/2010 08:31:07,DTAA/DCC0600,PC-4072,Connect
{O0T4-S1EO90EC-1868FBYB},01/20/2010 08:43:47,DTAA/MXM0838,PC-4983,Connect
{N9T8-W8XJ51KK-4894TSLI},01/20/2010 08:46:38,DTAA/RBC0879,PC-1261,Connect
{W7Q6-K3XS34TK-9547MESC},01/20/2010 08:51:37,DTAA/EWR0504,PC-4580,Connect
{J6Q5-F0BM50NL-3303UYSR},01/20/2010 08:53:16,DTAA/MIC0914,PC-3326,Connect
{I0X2-X9UE74SF-7393PRAB},01/20/2010 08:58:21,DTAA/IKH0904,PC-3664,Connect
{Z0Y2-F1MO05MB-6947WZMD},01/20/2010 09:00:57,DTAA/SDC0032,PC-3081,Connect
{F8B1-X6FV32SH-0791UYTJ},01/20/2010 09:07:31,DTAA/RQH0770,PC-4225,Disconnect
{T5G7-Y4QB78EO-7881PXEO},01/20/2010 09:17:32,DTAA/AMA0191,PC-4736,Connect
{V0K2-C3SE02FQ-2024OZPM},01/20/2010 09:19:27,DTAA/AZC0030,PC-4724,Connect
{U1H7-M2RO67OP-6073ERAD},01/20/2010 09:20:31,DTAA/NNB0443,PC-4625,Disconnect
{K5F5-Y4YR90OT-0235OTEE},01/20/2010 09:24:12,DTAA/JZO0727,PC-2134,Disconnect
{D1B4-W2KF15AT-9158SLDU},01/20/2010 09:27:42,DTAA/BCJ0800,PC-2703,Connect
{A0C2-V3FP65DI-9177MVPX},01/20/2010 09:29:13,DTAA/VFP0669,PC-1717,Connect
{K2G8-P8HR36AG-7140ABRO},01/20/2010 09:31:27,DTAA/PXB0069,PC-1972,Connect
{X4P0-N2HI46LB-8726HYVM},01/20/2010 09:34:01,DTAA/KSB0673,PC-0847,Connect
{H3W3-D9VR23YI-3600GPED},01/20/2010 09:34:58,DTAA/XKR0971,PC-1355,Connect
{W5N8-T6BU91FN-4407XHJJ},01/20/2010 09:37:32,DTAA/CJW0317,PC-1900,Connect
{X8H9-S2CO20LC-0356XHTM},01/20/2010 09:42:13,DTAA/JLM0053,PC-1334,Connect
{K8P8-H4SQ94LD-3690JWBO},01/20/2010 09:44:05,DTAA/MIK0034,PC-0845,Disconnect
{L5P9-Z9JX22JG-6321FLRB},01/20/2010 09:45:49,DTAA/ARK0026,PC-2707,Connect
{I6I0-M1XP94OG-1407KDHO},01/20/2010 09:54:08,DTAA/SAH0192,PC-4079,Connect
{C9D8-Y7VV70XH-9370TPHM},01/20/2010 09:55:15,DTAA/MAG0290,PC-4646,Connect
{Y8O8-Y0CM29KY-7747RVSP},01/20/2010 09:56:11,DTAA/BCJ0800,PC-2703,Disconnect
{W8R0-Z5BV25SV-6516UCFH},01/20/2010 09:58:45,DTAA/CSC0297,PC-2848,Disconnect
{T8U2-X8GC65YL-2347BYCZ},01/20/2010 10:04:58,DTAA/GNH0394,PC-2161,Connect
{Z1E5-P1XB64ZG-7654RDVU},01/20/2010 10:12:50,DTAA/MAG0290,PC-4646,Disconnect
{J3O8-P9LS87RZ-1625VWRD},01/20/2010 10:24:27,DTAA/HSR0472,PC-3512,Connect
{X0G1-K9PE01RT-6968LGOX},01/20/2010 10:32:16,DTAA/EWR0504,PC-4580,Disconnect
{O5L4-D4DE66YU-1806DFEZ},01/20/2010 10:35:33,DTAA/ATJ0284,PC-4337,Connect
{A2I1-U3YV93UU-1985NPKD},01/20/2010 10:47:44,DTAA/MXM0838,PC-4983,Disconnect
{V8X2-B2WW55CM-3497UORM},01/20/2010 10:52:01,DTAA/RME0699,PC-2049,Connect
{N9T4-W4RX01AR-4835APLS},01/20/2010 10:56:36,DTAA/AJC0266,PC-4661,Connect
{W6V0-X2UG08HY-4994ZVEM},01/20/2010 11:00:19,DTAA/AJA0220,PC-3872,Connect
{F1M2-R3RX29PF-7241VIBB},01/20/2010 11:01:53,DTAA/DCC0600,PC-4072,Disconnect
{I9Z6-X7UZ77SS-8526YHEA},01/20/2010 11:12:25,DTAA/OJH0425,PC-1730,Connect
{M5Z7-Q1BA34GI-0596HJRI},01/20/2010 11:15:33,DTAA/LCK0666,PC-3245,Connect
{G1D7-A1KR70HY-3892AWUA},01/20/2010 11:16:13,DTAA/GNH0394,PC-2161,Disconnect
{M0V7-K4IC51NR-2121UBDE},01/20/2010 11:24:57,DTAA/LCG0546,PC-0030,Connect
{P6N5-I8HV51SC-0967RJAA},01/20/2010 11:28:27,DTAA/SDC0032,PC-3081,Disconnect
{E4F1-I8PY93AR-3201AZVU},01/20/2010 11:35:59,DTAA/RES0962,PC-3736,Connect
{H1Y8-U1PC62GC-0889LGTC},01/20/2010 11:40:22,DTAA/AJA0220,PC-3872,Disconnect
{Y3J6-O4UN70SN-3110JVGK},01/20/2010 11:47:27,DTAA/LCG0546,PC-0030,Disconnect
{Z4S3-U4RZ08AD-4756BIMN},01/20/2010 11:48:32,DTAA/HTC0607,PC-1033,Connect
{S9W4-R5PK47GC-0571YPYK},01/20/2010 11:50:30,DTAA/SPK0818,PC-1938,Connect
{L3M9-K3TK03KV-9862QORU},01/20/2010 11:55:25,DTAA/AZC0030,PC-4724,Disconnect
{O0R1-O6WK08DK-7631FXGW},01/20/2010 12:01:04,DTAA/JSB0493,PC-2493,Connect
{O6E1-H7OP51TA-4694VBSE},01/20/2010 12:01:53,DTAA/JCS0873,PC-1560,Disconnect
{S8E7-W6GE26IJ-7521YAZK},01/20/2010 12:03:53,DTAA/HBL0517,PC-1343,Connect
{E5L8-C5QY53ZQ-2869UPQE},01/20/2010 12:05:37,DTAA/PUH0847,PC-2550,Connect
{D2U5-S1VW23TZ-8500DDIW},01/20/2010 12:08:31,DTAA/LCK0666,PC-3245,Disconnect
{W4D4-U5DG09RG-1168KLLH},01/20/2010 12:13:56,DTAA/SJH0588,PC-2512,Connect
{J7X6-C6CD89CS-4831HCMR},01/20/2010 12:14:07,DTAA/HIB0604,PC-4209,Connect
{M9F3-A0LK04GU-0537BEDG},01/20/2010 12:18:54,DTAA/DAV0579,PC-1701,Connect
{Z5A9-Q5CL02ZH-9057OYTN},01/20/2010 12:19:46,DTAA/ABB0272,PC-0726,Connect
{V6M3-P9GC90LM-7778LWFW},01/20/2010 12:20:17,DTAA/SJH0588,PC-2512,Disconnect
{D9E6-Y1ZP14FG-5024KAGP},01/20/2010 12:20:34,DTAA/JLM0053,PC-1334,Disconnect
{L3K1-A5KY75KA-2442ZCVJ},01/20/2010 12:28:21,DTAA/ARR0977,PC-1074,Connect
{I0Y5-T3WI33OH-9036BMAQ},01/20/2010 12:30:47,DTAA/CCG0876,PC-3910,Connect
{V1I1-D0WK35PB-7288XNFD},01/20/2010 12:33:43,DTAA/JNF0543,PC-1389,Connect
{J0G0-H0QW91EW-0815RHRI},01/20/2010 12:37:54,DTAA/SLC0778,PC-3199,Connect
{U1L3-P0YZ29VP-7328FMRM},01/20/2010 12:42:31,DTAA/IKH0904,PC-3664,Disconnect
{Z4N1-W6EA70BQ-2307NDAN},01/20/2010 12:46:34,DTAA/MQL0135,PC-4656,Connect
{J9P2-K4EE72IT-6432HLLM},01/20/2010 12:49:46,DTAA/KSB0673,PC-0847,Disconnect
{M5B9-H6ZY16IS-1809CLQW},01/20/2010 12:59:05,DTAA/RES0962,PC-3736,Disconnect
{N2U9-V9UU13NI-2990AUKS},01/20/2010 13:01:41,DTAA/YCB0005,PC-3392,Connect
{P8M2-S5FM53WB-3953BRNT},01/20/2010 13:02:58,DTAA/TAO0639,PC-2198,Connect
{P7R1-L7VZ17CT-7104GXRM},01/20/2010 13:05:17,DTAA/RXE0207,PC-0650,Connect
{Q6Z7-T2RW81BX-6799GFRT},01/20/2010 13:09:45,DTAA/WDW0485,PC-3096,Connect
{O8Z4-R7YD50QW-7161CFCV},01/20/2010 13:13:09,DTAA/PXB0069,PC-1972,Disconnect
{K7U8-D8HD99EG-5333KHMR},01/20/2010 13:25:30,DTAA/SLC0778,PC-3199,Disconnect
{L6P1-U6YP87AP-5003KBJB},01/20/2010 13:29:10,DTAA/CJW0317,PC-1900,Disconnect
{W2M4-Z9LN38DC-4963FJUD},01/20/2010 13:30:00,DTAA/MQL0135,PC-4656,Disconnect
{U0Q3-D1EK30FM-7837IZFL},01/20/2010 13:30:14,DTAA/HCG0731,PC-4643,Connect
{P4D1-Y0RW51KL-9949ZRNB},01/20/2010 13:40:01,DTAA/PUH0847,PC-2550,Disconnect
{F4T1-O0GY17JS-1901EEYG},01/20/2010 13:41:50,DTAA/CVW0133,PC-0282,Connect
{T2R0-B7IP82CP-6875GTYH},01/20/2010 13:42:34,DTAA/RXE0207,PC-0650,Disconnect
{D3M6-Y8DA16EX-7043FTMV},01/20/2010 13:43:33,DTAA/HTC0607,PC-1033,Disconnect
{J3M5-Y0DX33IZ-7986KQBD},01/20/2010 13:44:04,DTAA/SCW0707,PC-1217,Connect
{F3T2-S6TA11YP-4645RWRY},01/20/2010 13:45:24,DTAA/JNF0543,PC-1389,Disconnect
{C9R0-F5AX72HE-9618TPCD},01/20/2010 14:03:37,DTAA/BGF0236,PC-1848,Connect
{S5W6-H9IM87FH-6107WHFS},01/20/2010 14:04:51,DTAA/LTM0418,PC-4820,Connect
{J5T3-U4TB80YR-5890IVFS},01/20/2010 14:05:48,DTAA/JJR0278,PC-1005,Connect
{D8P3-K4GQ54QD-7875LMTV},01/20/2010 14:07:11,DTAA/AIB0797,PC-4147,Connect
{G7B2-D5FQ78CS-5727ZEMM},01/20/2010 14:12:46,DTAA/AIB0797,PC-4147,Disconnect
{Z7W6-Y5IT57OT-5877BLLM},01/20/2010 14:12:56,DTAA/SOM0478,PC-3348,Connect
{M7D7-N4NR35RN-6123LLRD},01/20/2010 14:16:32,DTAA/BGF0236,PC-1848,Disconnect
{W7D8-J4GE87ID-1036PWNQ},01/20/2010 14:17:14,DTAA/FDP0500,PC-4873,Connect
{O9E8-K5NV99JE-7890KVGZ},01/20/2010 14:20:29,DTAA/OYR0801,PC-0088,Connect
{L0U3-A0OW56DS-7239DZNZ},01/20/2010 14:22:21,DTAA/DBF0903,PC-2783,Connect
{R3Q2-Z1WR34EZ-6415NBSZ},01/20/2010 14:29:38,DTAA/MJM0228,PC-2127,Connect
{Z4N6-Y7NJ34NI-0909NJGY},01/20/2010 14:37:04,DTAA/AGW0182,PC-4531,Connect
{R9A2-N1ZN14MN-3136BKNE},01/20/2010 14:39:58,DTAA/IRC0991,PC-1118,Disconnect
{U9K2-O8WC41BM-9447IQUN},01/20/2010 14:42:58,DTAA/SKH0467,PC-1582,Connect
{E0Q6-J6AY85AP-8722ZSPM},01/20/2010 14:43:50,DTAA/SKH0467,PC-1582,Disconnect
{A5E2-W0IJ13VT-1557XTLY},01/20/2010 14:43:54,DTAA/AQG0678,PC-1127,Connect
{S2I9-T9OT19RR-9774LZVR},01/20/2010 14:44:59,DTAA/CYK0330,PC-4246,Connect
{F3Q1-I8RM55RE-8549LHHO},01/20/2010 14:55:12,DTAA/JMS0793,PC-3179,Disconnect
{I3F0-M4WQ98LZ-5650QQIL},01/20/2010 14:58:43,DTAA/AQG0678,PC-1127,Disconnect
{W7R5-S4GD58VM-5645YJAR},01/20/2010 14:59:34,DTAA/SOM0478,PC-3348,Disconnect
{V7G6-Z9HQ14RI-1591JRAU},01/20/2010 15:00:26,DTAA/SCW0707,PC-1217,Disconnect
{T7Q7-C7OY56RK-8667AVDK},01/20/2010 15:04:50,DTAA/SKW0871,PC-1529,Connect
{R7P2-J8QP76YY-2218PFCK},01/20/2010 15:06:01,DTAA/WOT0549,PC-0304,Disconnect
{F4S8-X0XG74YQ-9719KPHW},01/20/2010 15:06:53,DTAA/RME0699,PC-2049,Disconnect
{H9Q3-O1BL84YI-5045JMFM},01/20/2010 15:16:38,DTAA/AMA0191,PC-4736,Disconnect
{C4L9-L9FR67AD-3682EJBV},01/20/2010 15:18:25,DTAA/XKR0971,PC-1355,Disconnect
{J9P1-P3SH53XC-3166BXIF},01/20/2010 15:19:43,DTAA/AGW0182,PC-4531,Disconnect
{M3L7-R0XC95VO-5532TVPV},01/20/2010 15:21:06,DTAA/DIS0382,PC-2501,Connect
{L3N1-W8NR06EU-9821XWDH},01/20/2010 15:24:44,DTAA/TAO0639,PC-2198,Disconnect
{T3G0-Z2DT70OP-3121PTLD},01/20/2010 15:26:03,DTAA/KKW0676,PC-4445,Connect
{K0X4-C7EY91VB-4612KPAR},01/20/2010 15:28:48,DTAA/OJH0425,PC-1730,Disconnect
{F0U3-K6XA11WG-5088JQMU},01/20/2010 15:29:47,DTAA/BAF0379,PC-3645,Connect
{X0A5-F1LA65OH-8728JIOQ},01/20/2010 15:33:55,DTAA/YCB0005,PC-3392,Disconnect
{F8A7-D7VR66QX-0965JIDM},01/20/2010 15:40:11,DTAA/TNB0740,PC-2015,Connect
{S2L3-D2SD95KM-0685PYGB},01/20/2010 15:40:35,DTAA/CVW0133,PC-0282,Disconnect
{N8M2-Y3VH97GE-7870ALLX},01/20/2010 15:42:57,DTAA/JJR0278,PC-1005,Disconnect
{L4Y2-S6GP09YJ-5359HBGS},01/20/2010 15:47:03,DTAA/QKR0651,PC-4881,Connect
{K4H3-P0FD33IF-0391DWXL},01/20/2010 15:47:55,DTAA/ESB0080,PC-2529,Connect
{I2W1-R7ZI97GE-9244XFAF},01/20/2010 15:51:27,DTAA/WDW0485,PC-3096,Disconnect
{A4T0-R3BD44ZL-9691TPNO},01/20/2010 15:56:04,DTAA/TNB0740,PC-2015,Disconnect
{W1N9-I6UJ35XT-9737CHZC},01/20/2010 15:56:21,DTAA/HCG0731,PC-4643,Disconnect
{M5F0-P9OT71OX-6854UBPZ},01/20/2010 15:58:08,DTAA/BAF0379,PC-3645,Disconnect
{S4M5-C1WF20YZ-5274KHUO},01/20/2010 15:58:24,DTAA/MMH0612,PC-2886,Connect
{C5F5-S4VH13HT-5623JKYE},01/20/2010 15:58:28,DTAA/ARR0977,PC-1074,Disconnect
{U2W7-A2JN25LI-2513UAJQ},01/20/2010 16:01:46,DTAA/LTM0418,PC-4820,Disconnect
{N2Y3-G8SU46YP-7457HPJC},01/20/2010 16:02:25,DTAA/GRG0693,PC-3411,Connect
{J2J7-L9SC23NS-1881LMUR},01/20/2010 16:04:31,DTAA/CHM0645,PC-1775,Connect
{E3P6-Y0ON03RJ-4945YOOU},01/20/2010 16:05:19,DTAA/AFN0918,PC-3425,Disconnect
{Z5K3-T7UW06FH-9226LOAV},01/20/2010 16:12:37,DTAA/KKW0676,PC-4445,Disconnect
{D4N9-C3KI82SO-0234MPIO},01/20/2010 16:14:00,DTAA/HNF0812,PC-4760,Connect
{W2J2-G6ZZ39MY-7151ZPIA},01/20/2010 16:15:16,DTAA/XQW0354,PC-4067,Connect
{H8G2-Y3PA02YJ-0494NFLJ},01/20/2010 16:15:47,DTAA/HNF0812,PC-4760,Disconnect
{X5I0-L7JC15SV-2748CJAY},01/20/2010 16:16:30,DTAA/SKW0871,PC-1529,Disconnect
{X6S9-V4DZ18QX-8950YMVU},01/20/2010 16:21:07,DTAA/ATJ0284,PC-4337,Disconnect
{S6E0-O2MB65XI-3025BEUQ},01/20/2010 16:27:55,DTAA/AJB0016,PC-1116,Connect
{U4Q4-J9IH27ZX-0010MBJU},01/20/2010 16:28:49,DTAA/XQW0354,PC-4067,Disconnect
{I0O5-Z8QT45VI-5680PWYJ},01/20/2010 16:31:24,DTAA/CHM0645,PC-1775,Disconnect
{C5I4-H7UH46IN-5410OZJI},01/20/2010 16:33:48,DTAA/HSR0472,PC-3512,Disconnect
{A7L3-Q2NN78OQ-9049BGHX},01/20/2010 16:34:48,DTAA/FDP0500,PC-4873,Disconnect
{W3M9-H5GP33UQ-2771BJKH},01/20/2010 16:40:55,DTAA/MVW0630,PC-2005,Connect
{T4X7-F3NP05RT-7594OBML},01/20/2010 16:43:16,DTAA/MJM0228,PC-2127,Disconnect
{F9M3-D2UW65TT-7585PSRW},01/20/2010 16:48:58,DTAA/RBC0879,PC-1261,Disconnect
{B6W8-H6SK08NE-4088OLAT},01/20/2010 16:54:52,DTAA/CGM0343,PC-3039,Connect
{V0W7-F0JV00TX-6001TIMK},01/20/2010 16:59:43,DTAA/CCG0876,PC-3910,Disconnect
{A0S5-C8JW35QL-7428RORP},01/20/2010 17:03:05,DTAA/QKR0651,PC-4881,Disconnect
{S7K5-G0QN32CW-5742UBWI},01/20/2010 17:06:05,DTAA/VFP0669,PC-1717,Disconnect
{M9P6-Z1ZS21SQ-3493RIGG},01/20/2010 17:06:38,DTAA/CHA0174,PC-2751,Connect
{Q8T8-V4BE95HB-7182GGGO},01/20/2010 17:06:45,DTAA/MMH0612,PC-2886,Disconnect
{H9P1-F4GV90EN-2591WOZZ},01/20/2010 17:09:20,DTAA/EDH0146,PC-3973,Connect
{U4C1-J8JR61ZM-8261XDII},01/20/2010 17:09:32,DTAA/ABB0272,PC-0726,Disconnect
{C7J0-G1GO60UX-5322OVCO},01/20/2010 17:11:47,DTAA/MMF0289,PC-1734,Connect
{F4J3-J1NZ84JW-8114BINL},01/20/2010 17:16:40,DTAA/AJC0399,PC-1746,Connect
{A8T5-Z1PS07LZ-8020HVDE},01/20/2010 17:19:24,DTAA/MMF0289,PC-1734,Disconnect
{T6V0-Q2MD96SH-3295AYQX},01/20/2010 17:23:19,DTAA/VMA0051,PC-1950,Connect
{T1X5-B5BG15AO-1798JBIS},01/20/2010 17:23:56,DTAA/CYK0330,PC-4246,Disconnect
{M5R4-B6VL79HQ-6184CUZT},01/20/2010 17:28:11,DTAA/CHA0174,PC-2751,Disconnect
{C7J8-N4MD70RT-4176RJYY},01/20/2010 17:28:35,DTAA/HDR0261,PC-2506,Connect
{H8M1-Q4LN21KQ-8826SGFK},01/20/2010 17:31:34,DTAA/EDH0146,PC-3973,Disconnect
{A8S0-N2CN66SO-3464HHKZ},01/20/2010 17:32:14,DTAA/EMZ0196,PC-1479,Connect
{Y9O3-W9ZZ55DG-0023TGNU},01/20/2010 17:42:51,DTAA/MJM0469,PC-1592,Connect
{M9E2-B8YE62VR-2030VRSB},01/20/2010 17:43:00,DTAA/MJM0469,PC-1592,Disconnect
{K4T6-W3US57RL-9711JEIS},01/20/2010 17:46:31,DTAA/AJC0399,PC-1746,Disconnect
{R0P4-S6HQ48IV-1516LORM},01/20/2010 17:47:36,DTAA/MIC0914,PC-3326,Disconnect
{P7G6-Y8RS42HF-5135NMDA},01/20/2010 17:49:56,DTAA/HDR0261,PC-2506,Disconnect
{S2D6-X1DH35PF-2810XSAT},01/20/2010 17:50:32,DTAA/ESB0080,PC-2529,Disconnect
{U4K7-D0JD52RK-0580IJOY},01/20/2010 18:00:13,DTAA/EMZ0196,PC-1479,Disconnect
{A8D6-E0OJ85NL-0825ZTEB},01/20/2010 18:04:17,DTAA/CAC0854,PC-0303,Connect
{L7G6-F4WD21GW-9818ELKV},01/20/2010 18:05:49,DTAA/JSB0493,PC-2493,Disconnect
{A1H0-S9NC87PJ-9249WCKZ},01/20/2010 18:08:12,DTAA/OYR0801,PC-0088,Disconnect
{Y5X6-M9FX71LO-9882RVWZ},01/20/2010 18:24:59,DTAA/HIB0604,PC-4209,Disconnect
{D4D1-R2BL05VC-9207WDTT},01/20/2010 18:32:53,DTAA/CGM0343,PC-3039,Disconnect
{P4X9-R7IR21GR-4878IEJV},01/20/2010 18:54:58,DTAA/CAC0854,PC-0303,Disconnect
{O4W1-E8OF98TI-2399RJOX},01/20/2010 19:01:01,DTAA/AJB0016,PC-1116,Disconnect
{Z8P5-D7QX24TU-7618XFZH},01/20/2010 19:04:12,DTAA/GRG0693,PC-3411,Disconnect
{G8X8-Y1WE73FT-5202YGGS},01/21/2010 01:51:03,DTAA/JHD0512,PC-2683,Connect
{E1Q4-D3MX43VG-8155PIIR},01/21/2010 02:34:15,DTAA/JHD0512,PC-2683,Disconnect
{X8A9-F5NT86RM-6867UPWI},01/21/2010 03:29:41,DTAA/JAH0544,PC-4081,Connect
{L1M4-K3RD86ZA-7865VCAP},01/21/2010 04:08:20,DTAA/JAH0544,PC-4081,Disconnect
{X4B7-V2VV34YP-6018ERTQ},01/21/2010 07:56:58,DTAA/YCB0005,PC-3392,Connect
{L4K1-L2PP66KO-2299JDBC},01/21/2010 08:04:31,DTAA/ARM0416,PC-1249,Connect
{D9W1-O9NO78NY-2761ROAN},01/21/2010 08:09:41,DTAA/ERP0254,PC-3959,Connect
{U6J6-H8WA66LC-3759RIPV},01/21/2010 08:17:36,DTAA/JAM0392,PC-0209,Connect
{M1H9-Q1JB02HU-3462KZRI},01/21/2010 08:21:51,DTAA/ZKH0388,PC-1021,Connect
{B5S8-I9VS66GW-9719WZTI},01/21/2010 08:27:03,DTAA/PSP0555,PC-0017,Connect
{E4V0-O1SR74TP-1884PKFP},01/21/2010 08:50:40,DTAA/SDC0032,PC-3081,Connect
{V8K8-J3TR26VJ-9459HDLO},01/21/2010 09:11:57,DTAA/VMA0051,PC-1950,Connect
{W9Q1-L3AV50RQ-1969URYW},01/21/2010 09:14:36,DTAA/HDR0823,PC-3236,Connect
{K5S2-F7SU37OR-2982NDJO},01/21/2010 09:21:32,DTAA/RBC0879,PC-1261,Connect
{B3A1-O8IL56UW-8894YFJM},01/21/2010 09:21:33,DTAA/PIP0746,PC-0416,Connect
{Z7E6-F0AO29OD-3711EFFC},01/21/2010 09:26:40,DTAA/MXM0838,PC-4983,Connect
{J1S5-T8GI44TJ-6052ZIKP},01/21/2010 09:28:13,DTAA/DFW0798,PC-3141,Connect
{O0T9-V9GI06KK-1333LFHO},01/21/2010 09:30:43,DTAA/ZKH0388,PC-1021,Disconnect
{T3U0-E3RJ15FT-7002SBIM},01/21/2010 09:31:16,DTAA/ABB0272,PC-0726,Connect
{L6H3-W3NI41TD-6366YQFB},01/21/2010 09:35:18,DTAA/CAW0976,PC-4600,Connect
{N1W9-A7MC27BW-2106ATHH},01/21/2010 09:39:42,DTAA/TAO0639,PC-2198,Connect
{G8M7-Y9TK81US-6222RAZN},01/21/2010 09:39:42,DTAA/JZO0727,PC-2134,Connect
{Q8T3-L7NY09XO-2505DSAT},01/21/2010 09:46:07,DTAA/JSB0493,PC-2493,Connect
{C7L2-I9BV80PR-3850LDMZ},01/21/2010 09:47:17,DTAA/LID0942,PC-3769,Connect
{J7E8-A0IL59MH-4533AQCC},01/21/2010 09:48:05,DTAA/GVH0277,PC-3870,Connect
{N7X8-U6CB33II-9345CCPE},01/21/2010 09:55:24,DTAA/ELA0741,PC-1751,Connect
{M4E4-P6TJ82LC-4619OOJK},01/21/2010 10:05:35,DTAA/WDW0485,PC-3096,Connect
{L6N5-S0AC24JG-4023ZVWZ},01/21/2010 10:05:49,DTAA/CAW0976,PC-4600,Disconnect
{M6T4-C0FZ58AT-0636JLXA},01/21/2010 10:17:26,DTAA/FDP0500,PC-4873,Connect
{D3F3-X3MJ18IV-0088YTHW},01/21/2010 10:18:19,DTAA/KLS0717,PC-3136,Connect
{Y3V0-M5DH98IL-3079ODWN},01/21/2010 10:19:08,DTAA/XKR0971,PC-1355,Connect
{N1Y3-P7ZC85FQ-7052ZDZE},01/21/2010 10:19:52,DTAA/YCB0005,PC-3392,Disconnect
{M8K2-C8MP57IC-6083HYRX},01/21/2010 10:21:41,DTAA/ARM0416,PC-1249,Disconnect
{J5S8-A3SB56LN-4629OCHL},01/21/2010 10:28:24,DTAA/ERP0254,PC-3959,Disconnect
{F4L3-D0HR25QY-3241GKAF},01/21/2010 10:30:33,DTAA/RBC0879,PC-1261,Disconnect
{U8V3-J1QF95EE-2456KTFZ},01/21/2010 10:34:38,DTAA/JMS0793,PC-3179,Connect
