id,date,user,pc,activity,activity_binary,hour,dayofweek
{R6Q2-J6PZ60QK-5418OTMO},2010-01-05 08:28:00,CNM0800,PC-9403,logon,1,8,1
{H0F3-F4PX05TC-9283JMJX},2010-01-05 08:29:00,FUM0015,PC-9208,logon,1,8,1
{I0N9-E8JI55BK-1298MTZE},2010-01-05 08:30:00,AKH0758,PC-7560,logon,1,8,1
{H5C6-V0EI55HT-2404PFKN},2010-01-05 08:30:00,BMG0917,PC-6688,logon,1,8,1
{V8U1-K6BK11CU-7391BULG},2010-01-05 08:30:00,CRK0916,PC-6417,logon,1,8,1
{O9W8-V9SD00ZQ-1410LZFX},2010-01-05 08:30:00,DSM0591,PC-5518,logon,1,8,1
{K6P9-J8VD94YD-4680VGKN},2010-01-05 08:30:00,ECF0828,PC-8501,logon,1,8,1
{U4N0-M6XN71CY-3089AVZZ},2010-01-05 08:30:00,EMW0772,PC-6035,logon,1,8,1
{B5T1-C5BV02XP-5231MSTR},2010-01-05 08:30:00,FHS0837,PC-9747,logon,1,8,1
{C9L8-L9CX28OY-5094OSGA},2010-01-05 08:30:00,HPR0585,PC-8505,logon,1,8,1
{J9V6-F9WD13PT-1634IKTL},2010-01-05 08:30:00,HSG0818,PC-1849,logon,1,8,1
{O6E0-I3AT30XV-9256TWCF},2010-01-05 08:30:00,IBS0836,PC-6382,logon,1,8,1
{U9P2-F7XQ43NS-4081TIHF},2010-01-05 08:30:00,JCR0770,PC-8711,logon,1,8,1
{W8N8-S9JV01MK-4154QTWU},2010-01-05 08:30:00,JDF0593,PC-6301,logon,1,8,1
{Q5K7-H9RB32LB-2006PYPK},2010-01-05 08:30:00,KBC0054,PC-0181,logon,1,8,1
{O5P6-N9VA60AA-8288KPMR},2010-01-05 08:30:00,KJA0152,PC-6956,logon,1,8,1
{T5W5-W8TX68PN-9943ERRV},2010-01-05 08:30:00,KMB0922,PC-1725,logon,1,8,1
{L2Y1-Z2RR48LF-7195CWVP},2010-01-05 08:30:00,MLL0598,PC-0189,logon,1,8,1
{T8B0-L8QJ34PE-1942ULPM},2010-01-05 08:30:00,MSG0839,PC-3227,logon,1,8,1
{B3A6-N4BE80LI-4235GJWH},2010-01-05 08:30:00,NKH0807,PC-3000,logon,1,8,1
{A7T0-R0GY32UK-8250BGKW},2010-01-05 08:30:00,PNH0761,PC-0365,logon,1,8,1
{B6I5-F0ZI11CK-4013TODS},2010-01-05 08:30:00,RAW0915,PC-2113,logon,1,8,1
{X0N3-Z7MM28HH-1976UQGF},2010-01-05 08:30:00,RCP0785,PC-3467,logon,1,8,1
{X5M5-Y7TX46NL-1648XPFG},2010-01-05 08:30:00,RIH0777,PC-9508,logon,1,8,1
{G5Z0-J6MK88HE-0693WZCM},2010-01-05 08:30:00,RNF0765,PC-5028,logon,1,8,1
{X0L1-V0DP75NR-2139PCVA},2010-01-05 08:30:00,TJG0582,PC-9311,logon,1,8,1
{S1X2-C4UT25KW-1972CFBM},2010-01-05 08:30:00,UAD0771,PC-2499,logon,1,8,1
{T8H0-X2PY57AZ-7048AYVT},2010-01-05 08:30:00,VSS0154,PC-6055,logon,1,8,1
{F6M0-K5XB35AH-3454LAWK},2010-01-05 08:30:00,WGR0833,PC-6101,logon,1,8,1
{U1R2-Q6KR81HR-9574NFXV},2010-01-05 08:30:12,NGC0058,PC-6119,logoff,0,8,1
{P0K7-X6WJ83YS-0773CHJU},2010-01-05 08:31:00,AQD0820,PC-8422,logon,1,8,1
{S5G8-A5LN58JS-9152GJKA},2010-01-05 08:31:00,AWM0764,PC-6786,logon,1,8,1
{A4H9-S7LX95MX-2726VGCC},2010-01-05 08:31:00,CMW0783,PC-7102,logon,1,8,1
{A4N1-I3XO02ZF-1005SGTL},2010-01-05 08:31:00,DCH0843,PC-8720,logon,1,8,1
{X9G3-P8AD86DQ-0702FSOS},2010-01-05 08:31:00,DDM0579,PC-3675,logon,1,8,1
{P6T8-P9TR98ZH-6841ZUZB},2010-01-05 08:31:00,DEB0782,PC-6498,logon,1,8,1
{B8N1-B3AD52UR-0361FMEW},2010-01-05 08:31:00,JCR0921,PC-9473,logon,1,8,1
{Q8S6-Q4IH43ES-0438TLJK},2010-01-05 08:31:00,JHP0583,PC-9083,logon,1,8,1
{Y0H4-Z0VP10CM-0630NBIE},2010-01-05 08:31:00,LDM0587,PC-5012,logon,1,8,1
{Q5K4-L7RG46WJ-0974YCYX},2010-01-05 08:31:00,LJT0817,PC-3120,logon,1,8,1
{Z9P5-B3LL13KF-3934HMAX},2010-01-05 08:31:00,MBW0809,PC-5118,logon,1,8,1
{V5E7-F8JL56FM-2655IUBR},2010-01-05 08:31:00,MOP0763,PC-9782,logon,1,8,1
{E9H6-S9WV18DB-3071PHZF},2010-01-05 08:31:00,MVF0594,PC-9643,logon,1,8,1
{H8B1-A5PF75FR-2368ISEH},2010-01-05 08:31:00,NHE0919,PC-8457,logon,1,8,1
{N4A6-W5DJ76YP-4096OSMS},2010-01-05 08:31:00,NMF0780,PC-2343,logon,1,8,1
{V7P9-G0XW04GK-9628YJRJ},2010-01-05 08:31:00,PAD0773,PC-3959,logon,1,8,1
{K7P4-G9MF27LS-9138JIBA},2010-01-05 08:31:00,RAB0589,PC-1609,logon,1,8,1
{L9P6-H3XS14AI-8637HMML},2010-01-05 08:31:00,SAB0781,PC-8466,logon,1,8,1
{B0I3-N5YO37CZ-2774WSMP},2010-01-05 08:31:00,SOF0808,PC-6266,logon,1,8,1
{X6L9-Y1KC30TI-7237PAYV},2010-01-05 08:32:00,AHD0848,PC-7751,logon,1,8,1
{I6D1-A4BX75QW-8528HHSD},2010-01-05 08:32:00,AKC0924,PC-0985,logon,1,8,1
{Y6W1-W1MH67IC-5437DXRL},2010-01-05 08:32:00,ARB0834,PC-0320,logon,1,8,1
{B9C9-A1MP16US-8006OMKY},2010-01-05 08:32:00,ASM0575,PC-1165,logon,1,8,1
{V8C1-K9EY02TT-0365NXXQ},2010-01-05 08:32:00,ELB0847,PC-9661,logon,1,8,1
{Y4Z7-A6YC80MA-1016LOGU},2010-01-05 08:32:00,FRR0832,PC-0751,logon,1,8,1
{C6S4-C8HD52AI-8918PCNJ},2010-01-05 08:32:00,IWM0816,PC-8853,logon,1,8,1
{B6J6-L3CL98TN-8541PSIW},2010-01-05 08:32:00,JDC0030,PC-0246,logon,1,8,1
{J7T8-X2PE41DK-9860XAOT},2010-01-05 08:32:00,JSA0775,PC-3587,logon,1,8,1
{E0F8-X3MJ76IV-0645FBGA},2010-01-05 08:32:00,KCB0815,PC-0426,logon,1,8,1
{V0Z0-P6PV15QT-6723OILS},2010-01-05 08:32:00,LAM0911,PC-8871,logon,1,8,1
{U4X1-B6UU79MO-8308MWDW},2010-01-05 08:32:00,MDH0580,PC-4579,logon,1,8,1
{L6A6-D1ED90FC-0233OWTI},2010-01-05 08:32:00,NRO0768,PC-5845,logon,1,8,1
{G9B5-A4UO72NX-2282XKYI},2010-01-05 08:32:00,SAH0599,PC-8211,logon,1,8,1
{I5R3-L9TK54EV-0084XGCU},2010-01-05 08:32:00,TYB0779,PC-5258,logon,1,8,1
{F9T1-G1EP45II-3577TLMX},2010-01-05 08:32:00,VFM0814,PC-0982,logon,1,8,1
{F7N4-O5FR16EA-0883YYSR},2010-01-05 08:33:00,BHC0665,PC-6706,logon,1,8,1
{S3Z6-B7LW87CK-0604THWB},2010-01-05 08:33:00,BJH0811,PC-0969,logon,1,8,1
{A6P5-Z8CK21MO-9693WJSO},2010-01-05 08:33:00,ECR0822,PC-0779,logon,1,8,1
{O1V9-A3KW63OT-5296QKWD},2010-01-05 08:33:00,EHD0584,PC-8669,logon,1,8,1
{O9J3-E8MA98DC-4921PFWO},2010-01-05 08:33:00,HDH0928,PC-0252,logon,1,8,1
{Y2S5-A2NJ88SL-7743IORJ},2010-01-05 08:33:00,HKF0831,PC-6215,logon,1,8,1
{T7Q7-U9VU01FK-4775NGFN},2010-01-05 08:33:00,IJM0776,PC-0198,logon,1,8,1
{G9F2-U8XD13UB-3425XFLF},2010-01-05 08:33:00,IJR0825,PC-8560,logon,1,8,1
{K4N2-M0LC80HL-5223SESR},2010-01-05 08:33:00,KLH0596,PC-0132,logon,1,8,1
{E5K5-F4WD31TA-4511OEQP},2010-01-05 08:33:00,MAH0149,PC-6756,logon,1,8,1
{X1Z0-L8ZZ27AL-4013IAPL},2010-01-05 08:33:00,PMV0850,PC-4547,logon,1,8,1
{S0Z4-L0IC02NZ-9500WPVZ},2010-01-05 08:33:00,QSV0778,PC-5952,logon,1,8,1
{I5X6-G0MM29AW-2639QXEO},2010-01-05 08:33:00,SHW0578,PC-7091,logon,1,8,1
{D2O3-Q4ES98FB-4582ZIWU},2010-01-05 08:33:00,WDV0573,PC-4983,logon,1,8,1
{H7O8-H7CZ69YG-5069EPAK},2010-01-05 08:33:00,ZCF0590,PC-4486,logon,1,8,1
{Z8X5-Y3DK74GT-4799KCZQ},2010-01-05 08:34:00,AES0827,PC-2770,logon,1,8,1
{J9L2-V9FR50HL-0821UCCM},2010-01-05 08:34:00,AOK0844,PC-4659,logon,1,8,1
{G2X2-M2NR05MO-8161BTES},2010-01-05 08:34:00,IEB0153,PC-4040,logon,1,8,1
{D8S0-X3XW53IN-5666UCIO},2010-01-05 08:34:00,JMC0925,PC-9881,logon,1,8,1
{W6J7-W1ZR28US-2681GHFQ},2010-01-05 08:34:00,SSJ0784,PC-0840,logon,1,8,1
{X6D0-P8TI42VN-5110FQTN},2010-01-05 08:34:00,XWD0923,PC-1637,logon,1,8,1
{E8F7-T2EZ02UN-6051QHGR},2010-01-05 08:35:00,BCR0581,PC-0616,logon,1,8,1
{E9Q0-O3EO68CM-3989FPMD},2010-01-05 08:35:00,BWH0813,PC-5110,logon,1,8,1
{G2T8-A4IO08DV-0081LIBH},2010-01-05 08:35:00,HBB0056,PC-1281,logon,1,8,1
{L9O4-O4MQ24MY-7706MVNI},2010-01-05 08:35:00,HCS0003,PC-3054,logon,1,8,1
{U6Y5-Z7SS40NM-7787ZDHM},2010-01-05 08:35:00,ILC0838,PC-7400,logon,1,8,1
{Z7F6-A9MT66EX-6416LGBY},2010-01-05 08:35:00,JRF0835,PC-9627,logon,1,8,1
{Z3G2-S7NB57UY-4299HPDA},2010-01-05 08:35:00,MJB0588,PC-6112,logon,1,8,1
{P0H7-A5QN80KW-9539EDNI},2010-01-05 08:35:00,MNR0829,PC-2479,logon,1,8,1
{O1T1-H5XO19OG-8321FINP},2010-01-05 08:36:00,ADD0846,PC-4109,logon,1,8,1
{O6J4-L0WV58QF-7216LWGO},2010-01-05 08:36:00,IYB0918,PC-6119,logon,1,8,1
{T3P8-U1KC22CG-2314UVVH},2010-01-05 08:36:00,JAJ0849,PC-9819,logon,1,8,1
{J1J0-H4XE50QT-2448PGLB},2010-01-05 08:36:00,SOB0586,PC-6477,logon,1,8,1
{Y5H0-F6DH06OV-2259PDKQ},2010-01-05 08:36:00,TRK0914,PC-6523,logon,1,8,1
{K3S3-M4PS92DX-6071XSNA},2010-01-05 08:37:00,AJC0840,PC-9184,logon,1,8,1
{Z4C8-E9EK38NZ-4001KAFL},2010-01-05 08:37:00,JRL0574,PC-4386,logon,1,8,1
{O1T1-N2QF45AS-8583YJAY},2010-01-05 08:37:00,SGG0787,PC-3953,logon,1,8,1
{V3W4-H1MC12IJ-5912WDAP},2010-01-05 08:37:00,SLB0049,PC-6402,logon,1,8,1
{E5R2-O1GM67QP-3374TSTX},2010-01-05 08:37:00,SLP0762,PC-3922,logon,1,8,1
{S4S5-G3OW98KZ-4953IWWW},2010-01-05 08:37:00,TCD0009,PC-6263,logon,1,8,1
{Z1D0-Q4UH77DM-6357KAJB},2010-01-05 08:38:00,CIM0926,PC-3201,logon,1,8,1
{P3M2-C6IE61PP-8414THGJ},2010-01-05 08:38:00,CLB0774,PC-7029,logon,1,8,1
{F4E2-F4JS05HE-3944TQLG},2010-01-05 08:38:00,HDD0806,PC-6032,logon,1,8,1
{B9D4-L6HQ31IF-9764XACJ},2010-01-05 08:38:00,LPH0572,PC-8507,logon,1,8,1
{S6B9-N3UI53PY-6625MIVI},2010-01-05 08:38:00,NMG0766,PC-6258,logon,1,8,1
{E3Z4-U2TT68CG-6032BBVS},2010-01-05 08:38:00,RDM0150,PC-4600,logon,1,8,1
{Q2H9-U6TQ19JR-2788IWJW},2010-01-05 08:38:00,WPE0538,PC-5785,logon,1,8,1
{E1W0-K0ZK10KS-2550DOJU},2010-01-05 08:39:00,NSC0597,PC-5015,logon,1,8,1
{K7I4-F7KX23RA-9588DKJD},2010-01-05 08:39:00,TSM0927,PC-7733,logon,1,8,1
{C5S3-G6BN22TA-6385YUNM},2010-01-05 08:40:00,FKK0055,PC-0435,logon,1,8,1
{H9D3-S7CV65IR-9877SOTW},2010-01-05 08:40:00,IHK0841,PC-0177,logon,1,8,1
{Z4P7-I9WS09LF-1457VCBS},2010-01-05 08:40:00,LJB0826,PC-7160,logon,1,8,1
{X9P8-N9OO72FE-2295ICNW},2010-01-05 08:40:00,SKG0759,PC-2662,logon,1,8,1
{Y5G3-N9FQ18ZF-7184PIBZ},2010-01-05 08:40:00,WJD0576,PC-1532,logon,1,8,1
{N0J5-V0HQ95BW-6663VCVB},2010-01-05 08:40:17,GTD0219,PC-6221,logon,1,8,1
{D8J4-H6UG56FB-8121EDRW},2010-01-05 08:41:00,CHM0821,PC-7933,logon,1,8,1
{V9K8-B4ME25VS-6003QUSC},2010-01-05 08:41:00,ELT0769,PC-6632,logon,1,8,1
{Z8M2-W4EI18HK-6935OFPH},2010-01-05 08:41:00,FIR0920,PC-5046,logon,1,8,1
{I7N9-I6EV99PE-6492RFMF},2010-01-05 08:41:00,HGH0595,PC-7311,logon,1,8,1
{P5F5-Q7ED00SW-6193KHJL},2010-01-05 08:41:00,JFC0757,PC-1394,logon,1,8,1
{L9T4-W1DK64HZ-2567GCXL},2010-01-05 08:41:00,SAC0592,PC-7310,logon,1,8,1
{X6C0-C9YF63RA-1778EBBA},2010-01-05 08:42:00,GCS0571,PC-8290,logon,1,8,1
{G1Y9-H9JU52NM-0561LFIQ},2010-01-05 08:42:00,HAH0760,PC-1038,logon,1,8,1
{V2I9-F3AO00ZM-7031HLCM},2010-01-05 08:42:00,LCC0819,PC-8192,logon,1,8,1
{E0I9-Q0FO42CG-2235ELIE},2010-01-05 08:43:00,AAN0823,PC-7708,logon,1,8,1
{X6Z8-R8ZM48UY-4705XSJP},2010-01-05 08:43:00,LHN0151,PC-6305,logon,1,8,1
{P6E1-B7XJ00US-1537MMWP},2010-01-05 08:45:00,ETR0177,PC-1436,logon,1,8,1
{G7G4-P6WD78JU-1630TYZD},2010-01-05 08:45:00,SGB0140,PC-5647,logon,1,8,1
{B6M4-U4UN71AI-5546PLQB},2010-01-05 08:45:20,MLM0950,PC-4124,logoff,0,8,1
{A5N5-I6LM59PI-8094VEWE},2010-01-05 08:46:00,GRC0145,PC-4136,logon,1,8,1
{R8T7-B0OY86RB-2989WRBY},2010-01-05 08:46:00,SBK0161,PC-5599,logon,1,8,1
{R3D9-O7XM01RX-5013ZCGH},2010-01-05 08:46:42,BSS0369,PC-4124,logon,1,8,1
{R4J9-W9XN39WV-4076BOIH},2010-01-05 08:48:00,TVS0006,PC-5873,logon,1,8,1
{V8O8-G7DK27AL-7552EFRK},2010-01-05 08:49:00,ALD0529,PC-1187,logon,1,8,1
{T3Z8-L6UA05FV-7890EBOB},2010-01-05 08:50:00,BMT0528,PC-0202,logon,1,8,1
{Z5J4-J4NR01WI-3343GBLO},2010-01-05 08:51:00,SBH0537,PC-2139,logon,1,8,1
{A0F7-Q7DP60EP-7093DAXE},2010-01-05 08:51:00,WIQ0567,PC-6113,logon,1,8,1
{I1A6-A3JG09AQ-3833RIJM},2010-01-05 08:52:00,IAR0694,PC-2804,logon,1,8,1
{B8J7-C4US71GS-3729MFNN},2010-01-05 08:52:00,IIL0513,PC-8067,logon,1,8,1
{D3X1-I5CC81YF-3233JKYH},2010-01-05 08:52:27,GTD0219,PC-6221,logoff,0,8,1
{B6I1-D2BG03GC-3138KDBE},2010-01-05 08:53:00,MJM0510,PC-6612,logon,1,8,1
{Q7U4-V8UQ44DV-0372XLZH},2010-01-05 08:54:00,IJM0139,PC-8089,logon,1,8,1
{K4W1-K0JG75GG-8874QZSN},2010-01-05 08:56:00,PIS0522,PC-5648,logon,1,8,1
{N3A1-V9NS62HC-0934DYLS},2010-01-05 08:59:01,BSS0369,PC-4124,logoff,0,8,1
{G8U0-M7HE29CN-8998DGVA},2010-01-05 09:00:00,BVN0514,PC-2763,logon,1,9,1
{L7K9-N8IM65KH-6012WUAS},2010-01-05 09:00:00,CAM0681,PC-4953,logon,1,9,1
{O0I6-Y7XY79GS-9057TQON},2010-01-05 09:00:00,CCW0524,PC-0393,logon,1,9,1
{P9A9-T7HO56KM-4346FEVA},2010-01-05 09:00:00,EGD0132,PC-4211,logon,1,9,1
{A3A5-L6KN69HK-8077ZODL},2010-01-05 09:00:00,ESH0135,PC-8816,logon,1,9,1
{I4N5-Z7KA20KA-1763VLFD},2010-01-05 09:00:00,GAF0570,PC-0474,logon,1,9,1
{H5J8-J1QZ32KH-4320ALIL},2010-01-05 09:00:00,GCS0518,PC-2125,logon,1,9,1
{K7R1-L5TS98JA-1528RBPB},2010-01-05 09:00:00,ILJ0526,PC-7275,logon,1,9,1
{A3P2-W5OL52ID-1777PXJM},2010-01-05 09:00:00,ILR0304,PC-5480,logon,1,9,1
{O5C3-I5FS67GZ-2060JBMO},2010-01-05 09:00:00,JMD0520,PC-1243,logon,1,9,1
{C9D5-L7II79CO-5721JLUE},2010-01-05 09:00:00,KSH0569,PC-1395,logon,1,9,1
{K1R1-C1GT72YH-6631QUMO},2010-01-05 09:00:00,NRF0137,PC-8782,logon,1,9,1
{Z7O7-W2YE70OY-1669TNFI},2010-01-05 09:00:00,PNL0301,PC-5611,logon,1,9,1
{Y9O6-X2AX53ZD-2392XUFT},2010-01-05 09:00:00,PSF0133,PC-4925,logon,1,9,1
{D0A5-K6TN95ME-6410DOPD},2010-01-05 09:00:00,RRP0568,PC-3735,logon,1,9,1
{Y1B8-K4IV76OU-5003WIGY},2010-01-05 09:00:00,SAC0687,PC-5299,logon,1,9,1
{R9X6-T8SD68SW-1153FPPN},2010-01-05 09:00:00,UCH0519,PC-9827,logon,1,9,1
{Z7I3-U8PI28NF-2622MYBN},2010-01-05 09:00:27,QOS0878,PC-4124,logon,1,9,1
{Q0X7-H9CL80ST-0508AIRZ},2010-01-05 09:01:00,AMJ0297,PC-6665,logon,1,9,1
{J6E9-H5YA48YV-9236TUOG},2010-01-05 09:01:00,BRB0355,PC-9896,logon,1,9,1
{H0Z3-V1GW46HP-5811ZKXS},2010-01-05 09:01:00,CAS0507,PC-8739,logon,1,9,1
{E1G6-Z7QO04BE-3015BPDH},2010-01-05 09:01:00,CCM0136,PC-3268,logon,1,9,1
{S2W2-R2DG14QC-2316OLLR},2010-01-05 09:01:00,CJM0138,PC-8619,logon,1,9,1
{P5U9-F3JT00UN-7390XGJX},2010-01-05 09:01:00,DOP0562,PC-2896,logon,1,9,1
{Z9L2-C2BN84QV-9840QARJ},2010-01-05 09:01:00,FEB0306,PC-7757,logon,1,9,1
{X1E5-M1CT51VB-9074VMOZ},2010-01-05 09:01:00,FMG0527,PC-4256,logon,1,9,1
{P2K4-U4BA54BP-4603XBKK},2010-01-05 09:01:00,GJD0298,PC-1783,logon,1,9,1
{C2G4-Q5FP60LZ-7196PAPO},2010-01-05 09:01:00,HLH0512,PC-2288,logon,1,9,1
{C4P7-S4TZ59WG-1210HQAU},2010-01-05 09:01:00,IUB0565,PC-5775,logon,1,9,1
{H2K1-H1BZ69HM-3971LRCX},2010-01-05 09:01:00,JNJ0556,PC-0576,logon,1,9,1
{M7V6-V7BB51OZ-7788BQTB},2010-01-05 09:01:00,LQP0508,PC-3233,logon,1,9,1
{M3L9-E9BC43BQ-9392NFTA},2010-01-05 09:01:00,MDH0686,PC-9901,logon,1,9,1
{T1U3-Z5BZ71FB-6896KDEF},2010-01-05 09:01:00,MVB0515,PC-3476,logon,1,9,1
{S0B0-H3MF32HX-4686ARYT},2010-01-05 09:01:00,RNL0695,PC-6581,logon,1,9,1
{W6B0-B4QM25XZ-2328PHOE},2010-01-05 09:01:00,TAC0300,PC-2131,logon,1,9,1
{S1I3-J8UU94AU-4193HEVH},2010-01-05 09:01:00,TJB0302,PC-0044,logon,1,9,1
{E9U3-B5BS19PA-7983YKSD},2010-01-05 09:01:00,WNB0908,PC-0094,logon,1,9,1
{R9R9-Z6YZ25BA-9404CSIB},2010-01-05 09:01:00,WTR0563,PC-7572,logon,1,9,1
{A6G4-T9LC69XX-1122SUGF},2010-01-05 09:01:00,YJF0532,PC-9549,logon,1,9,1
{W5U6-F1PB76AD-5144YTGR},2010-01-05 09:02:00,AAF0535,PC-2408,logon,1,9,1
{S0Z9-P7FV15NQ-0227PWTB},2010-01-05 09:02:00,BQS0525,PC-0269,logon,1,9,1
{I9F8-I8LV62KF-5463NXUL},2010-01-05 09:02:00,CEJ0109,PC-6980,logon,1,9,1
{M3P9-P2KB25QX-3122EGSP},2010-01-05 09:02:00,CLS0296,PC-7973,logon,1,9,1
{V0S4-Z5FS15XY-3867QEMC},2010-01-05 09:02:00,CYA0506,PC-6538,logon,1,9,1
{F3N2-Z2MZ76MN-3257LYFX},2010-01-05 09:02:00,EMB0531,PC-7998,logon,1,9,1
{Q4P6-P4NJ37VI-3232YAEE},2010-01-05 09:02:00,FRL0511,PC-2191,logon,1,9,1
{M5F7-T3MU43BP-2460XTSD},2010-01-05 09:02:00,JCR0289,PC-2289,logon,1,9,1
{H7W7-B5LV09DF-0777RBGA},2010-01-05 09:02:00,KJJ0293,PC-7425,logon,1,9,1
{N3W9-H9OH44WC-7665DBMV},2010-01-05 09:02:00,KNW0644,PC-3379,logon,1,9,1
{N9N0-R3TA53AV-5197DHYG},2010-01-05 09:03:00,ARD0509,PC-1677,logon,1,9,1
{U1D1-P5XE60WU-5389XXSN},2010-01-05 09:03:00,ASG0692,PC-0164,logon,1,9,1
{Z3N2-R4MD63LR-4338JTVQ},2010-01-05 09:03:00,BDI0533,PC-5883,logon,1,9,1
{X7D0-D3OI20VL-1870NOUQ},2010-01-05 09:03:00,CEL0561,PC-8462,logon,1,9,1
{T0Q2-Q8SC72DP-3349HTIT},2010-01-05 09:03:00,EDA0684,PC-2725,logon,1,9,1
{L0X9-J4HM72NL-3795GZMY},2010-01-05 09:03:00,GQF0659,PC-1307,logon,1,9,1
{W1B5-V4SD65NU-7061AWBV},2010-01-05 09:03:00,HGN0287,PC-7865,logon,1,9,1
{E1M3-M2PA38FO-8659DXJI},2010-01-05 09:03:00,JFC0557,PC-9179,logon,1,9,1
{C4K6-E6EC27EU-2519OXXM},2010-01-05 09:03:00,LDD0560,PC-3683,logon,1,9,1
{M2A6-C4PK39ZI-8101YPMM},2010-01-05 09:03:00,NGO0690,PC-7031,logon,1,9,1
{A5E5-N1AC67UK-5480VQGQ},2010-01-05 09:03:00,OSH0655,PC-3998,logon,1,9,1
{W6V3-Y8OR94UN-4128XYNP},2010-01-05 09:03:00,WIF0691,PC-6390,logon,1,9,1
{Z3A6-I5PR17PL-8823JTGN},2010-01-05 09:04:00,APG0307,PC-6381,logon,1,9,1
{W8D5-A5KA50IR-9838DZCS},2010-01-05 09:04:00,LJR0523,PC-5162,logon,1,9,1
{R6G0-E8BB01ON-1185GHZN},2010-01-05 09:04:00,QJR0688,PC-4835,logon,1,9,1
{O0C1-I3LN12CU-8016TLUF},2010-01-05 09:04:51,QOS0878,PC-4124,logoff,0,9,1
{C2X7-C9DO85SS-0042ZMZY},2010-01-05 09:05:00,BJP0134,PC-0898,logon,1,9,1
{L0C1-C5OT58VK-0478GFWQ},2010-01-05 09:05:00,GHH0288,PC-4686,logon,1,9,1
{X0X8-L4WT23PZ-9012SYQD},2010-01-05 09:05:00,KKC0683,PC-2690,logon,1,9,1
{Q5U1-O1LL32KG-0170YTLY},2010-01-05 09:05:00,WGS0516,PC-0389,logon,1,9,1
{G0P4-C7FX27KS-7018XZDY},2010-01-05 09:05:00,WLV0566,PC-7162,logon,1,9,1
{C2S9-M7TK41YX-1355QBJM},2010-01-05 09:05:12,IIW0249,PC-2560,logon,1,9,1
{T5H4-E7ML83KC-2655IIJC},2010-01-05 09:05:15,DLM0051,PC-4124,logon,1,9,1
{Z7I9-T5BE32MA-7482TKGP},2010-01-05 09:06:00,ASS0517,PC-2271,logon,1,9,1
{C8D7-S9PA54RA-5552XWAY},2010-01-05 09:06:00,ATP0662,PC-4127,logon,1,9,1
{R7I0-Z6PZ05GC-3742XKYI},2010-01-05 09:06:00,JNA0559,PC-9423,logon,1,9,1
{B2I2-U8UW24QX-7452USYG},2010-01-05 09:07:00,CCH0685,PC-7039,logon,1,9,1
{Z6O3-Q7NV87WM-5126OOPT},2010-01-05 09:07:00,ESH0283,PC-1611,logon,1,9,1
{F8V3-X4DY00AG-1717TGDC},2010-01-05 09:07:00,HSP0290,PC-2439,logon,1,9,1
{Y8T4-Z7QN07XD-4401TUUG},2010-01-05 09:07:00,SMH0291,PC-3571,logon,1,9,1
{B7G9-H2FY24JW-9922IJBZ},2010-01-05 09:08:00,DAG0558,PC-0494,logon,1,9,1
{K8L6-Z7UN68TW-7798YRFA},2010-01-05 09:08:00,JKM0303,PC-1208,logon,1,9,1
{A2M8-Q0UX98EH-3583GGFS},2010-01-05 09:08:00,NCK0295,PC-4895,logon,1,9,1
{Y1S8-G7SB90EY-9780DUIG},2010-01-05 09:08:00,NLO0131,PC-6324,logon,1,9,1
{A9C8-F9BI86XI-0442SFQD},2010-01-05 09:08:00,OLW0689,PC-1301,logon,1,9,1
{P0I8-B7LJ33PQ-5374DGNQ},2010-01-05 09:08:43,IIW0249,PC-2560,logoff,0,9,1
{B6P3-J3LU64NO-8019QHKK},2010-01-05 09:09:00,DJS0682,PC-5909,logon,1,9,1
{I1B7-B6RE70AG-3126DGRF},2010-01-05 09:09:00,ESR0693,PC-8863,logon,1,9,1
{E1V6-T5JU18SM-8116IMTW},2010-01-05 09:09:00,ICH0294,PC-8526,logon,1,9,1
{M3P5-W0CI94TT-0593AMCJ},2010-01-05 09:09:00,ZSL0305,PC-2640,logon,1,9,1
{F9M4-V1LB97YW-7391KMVL},2010-01-05 09:09:03,DLM0051,PC-4124,logoff,0,9,1
{G3R2-Y7LQ18ZS-3553SFGK},2010-01-05 09:10:00,BVC0790,PC-0008,logon,1,9,1
{X6M6-R4UR41RX-1813FMQO},2010-01-05 09:10:00,JJH0292,PC-5941,logon,1,9,1
{Z9B0-T7CC48RB-1054KNEX},2010-01-05 09:10:00,NMS0280,PC-8262,logon,1,9,1
{S1B3-L6HY25BI-3968KOSC},2010-01-05 09:10:00,SCB0534,PC-5764,logon,1,9,1
{L5T5-W1AV40NK-9167ZPAU},2010-01-05 09:10:20,EIS0041,PC-9255,logon,1,9,1
{J2T0-G4UQ49CV-6769JWSS},2010-01-05 09:11:00,CJM0521,PC-6249,logon,1,9,1
{C2R9-Q4ZX30XM-3148VJGJ},2010-01-05 09:11:00,EFS0882,PC-0642,logon,1,9,1
{Z0M7-P2AS36ZZ-7319VAJA},2010-01-05 09:11:00,IMP0530,PC-1247,logon,1,9,1
{F5N9-C8XQ04CK-1759JXES},2010-01-05 09:11:00,PMJ0564,PC-0741,logon,1,9,1
{G1Y9-B0OR86MS-2357LCTJ},2010-01-05 09:11:00,SCP0130,PC-2057,logon,1,9,1
{J8C5-H4DV85YV-2396GYMW},2010-01-05 09:11:00,TIW0299,PC-5781,logon,1,9,1
